ticker,date,open,high,low,close,adj_close,volume
AAPL,2021-03-24,119.62615173183984,119.70407317138026,116.94766355336752,116.9671401977539,116.9671401977539,88530500
AAPL,2021-03-25,116.43142597838931,118.4962991670475,115.90546750304252,117.45411682128906,117.45411682128906,98844700
AAPL,2021-03-26,117.2203543220512,118.32097396831912,115.82754049090362,118.05799102783205,118.05799102783205,94071200
AAPL,2021-03-29,118.4865630734955,119.39237925463333,117.59048892877756,118.23332214355467,118.23332214355467,80819200
AAPL,2021-03-30,116.98660451621753,117.26906411360106,115.76911009525196,116.78206634521484,116.78206634521484,85671900
AAPL,2021-03-31,118.48655874928596,120.30792565051348,117.9995609800172,118.97355651855467,118.97355651855467,118323800
AAPL,2021-04-01,120.44430093685868,120.9507753854183,119.30472042335516,119.80146026611328,119.80146026611328,75089100
AAPL,2021-04-05,120.64882787870256,122.87927851383142,119.86962848939254,122.62603759765624,122.62603759765624,88651200
AAPL,2021-04-06,123.21043811923847,123.82405264578033,122.38254338092112,122.927978515625,122.927978515625,80171300
AAPL,2021-04-07,122.55786509964642,124.59351228641088,121.88580577435263,124.57403564453124,124.57403564453124,83466700
AAPL,2021-04-08,125.59673249128129,126.999288564956,125.17792150755568,126.9700698852539,126.9700698852539,88844600
AAPL,2021-04-09,126.42458478979508,129.58031984737067,126.10316457800722,129.54136657714844,129.54136657714844,106686700
AAPL,2021-04-12,129.07389204693322,129.3953123558948,127.23304108614778,127.82717895507812,127.82717895507812,91420000
AAPL,2021-04-13,128.99593255910756,131.15820319085006,128.49918547274174,130.93417358398438,130.93417358398438,91266500
AAPL,2021-04-14,131.43099577675665,131.4894331469025,128.23629073814718,128.59666442871094,128.59666442871094,87222800
AAPL,2021-04-15,130.3400706375454,131.48937806764056,130.16474373855365,131.00238037109375,131.00238037109375,89347100
AAPL,2021-04-16,130.8076234498389,131.16799709740084,129.81414368991753,130.6712646484375,130.6712646484375,84922400
AAPL,2021-04-19,130.03818658157886,131.9472250749177,129.87260906288077,131.33360290527344,131.33360290527344,94264200
AAPL,2021-04-20,131.50887932231677,132.00561168739057,128.3823471626382,129.64854431152344,129.64854431152344,94812300
AAPL,2021-04-21,128.91804235349915,130.27189547649485,127.88560952240783,130.0283966064453,130.0283966064453,68847100
AAPL,2021-04-22,129.58034294411806,130.66147844484067,127.9927405302932,128.5089569091797,128.5089569091797,84566500
AAPL,2021-04-23,128.72325347974677,131.60627194079382,128.72325347974677,130.82708740234375,130.82708740234375,78657500
AAPL,2021-04-26,131.3237996328013,131.54781441014728,130.0868213316481,131.21665954589844,131.21665954589844,66905100
AAPL,2021-04-27,131.49913616765673,131.8887433117037,130.62254610203854,130.895263671875,130.895263671875,66015800
AAPL,2021-04-28,130.81735115204378,131.50889459107745,129.61934068424674,130.10633850097656,130.10633850097656,107760100
AAPL,2021-04-29,132.92116293750138,133.5055661641117,129.0056969879915,130.0089111328125,130.0089111328125,151101000
AAPL,2021-04-30,128.3531289693404,130.08683981317637,127.66160046998598,128.0414581298828,128.0414581298828,109839500
AAPL,2021-05-03,128.60637073689202,130.58359545105438,128.401839986388,129.09336853027344,129.09336853027344,75135100
AAPL,2021-05-04,127.77848641989289,128.070688075214,123.40524078183633,124.52533721923828,124.52533721923828,137564700
AAPL,2021-05-05,125.84023086704354,127.05772538948398,124.6422204183204,124.7688446044922,124.7688446044922,84000900
AAPL,2021-05-06,124.56430537762937,126.37593791446682,123.82406658932013,126.36620330810548,126.36620330810548,78128300
AAPL,2021-05-07,127.6638289569363,128.0638342068742,126.32717811895672,127.03941345214844,127.03941345214844,78973300
AAPL,2021-05-10,126.25886120807225,126.38568557584613,123.72216543128324,123.76119232177734,123.76119232177734,88071200
AAPL,2021-05-11,120.4927657999539,123.19531281841267,119.78053807914272,122.84408569335938,122.84408569335938,126142800
AAPL,2021-05-12,120.3952046955428,121.60500854306753,119.27320577012672,119.7805404663086,119.7805404663086,112172300
AAPL,2021-05-13,121.54648377421124,123.07825403932372,121.23427605914434,121.92698669433594,121.92698669433594,105861300
AAPL,2021-05-14,123.17578845259833,124.7758535447308,122.78552704006464,124.34656524658205,124.34656524658205,81918000
AAPL,2021-05-17,123.7319305977149,123.83925269137896,122.12210663637244,123.19532012939452,123.19532012939452,74244600
AAPL,2021-05-18,123.47825894714308,123.8977887358132,121.74160317568686,121.80989837646484,121.80989837646484,63342900
AAPL,2021-05-19,120.16104258276611,121.87818100914645,119.86834464183288,121.6537857055664,121.6537857055664,92612000
AAPL,2021-05-20,122.1806527421714,124.61001915730156,122.05381347828964,124.20999908447266,124.20999908447266,76857100
AAPL,2021-05-21,124.7075655227382,124.8831827962902,122.16111877804316,122.37576293945312,122.37576293945312,79295400
AAPL,2021-05-24,122.94165678285484,124.82466155300956,122.87336158160026,124.00511169433594,124.00511169433594,63092900
AAPL,2021-05-25,124.70757079826136,125.19540319531396,123.24409593795777,123.80997467041016,123.80997467041016,72009500
AAPL,2021-05-26,123.86851440973156,124.28804417802036,123.34166255348856,123.76119232177734,123.76119232177734,56575900
AAPL,2021-05-27,123.36118872845968,124.5319657543007,122.03430412924318,122.22943115234376,122.22943115234376,94625600
AAPL,2021-05-28,122.51236771666936,122.73677048730885,121.51720801205188,121.57574462890624,121.57574462890624,71311100
AAPL,2021-06-01,122.03428414331518,122.29770632572136,120.92204391783557,121.2537612915039,121.2537612915039,67637100
AAPL,2021-06-02,121.253779962891,122.19040306312084,121.02938463288338,122.01478576660156,122.01478576660156,59278900
AAPL,2021-06-03,121.64403969713835,121.80989840712398,120.1317792520212,120.53179931640624,120.53179931640624,76229200
AAPL,2021-06-04,121.04888711847524,123.08799935298282,120.83424294183042,122.82456970214844,122.82456970214844,75169300
AAPL,2021-06-07,123.09775754946514,123.24410653680496,121.7903901347652,122.83433532714844,122.83433532714844,71057600
AAPL,2021-06-08,123.51728685562117,125.33200387040456,123.13678395621102,123.65387725830078,123.65387725830078,74403800
AAPL,2021-06-09,124.11240893326789,124.6392607132743,123.43920819599016,124.03435516357422,124.03435516357422,56877900
AAPL,2021-06-10,123.92704498219538,125.0685610035486,122.87334876469548,123.0392074584961,123.0392074584961,71186400
AAPL,2021-06-11,123.44898317154788,124.3368281715762,123.02945340825438,124.24901580810548,124.24901580810548,53522400
AAPL,2021-06-14,124.70755558634418,127.36131675668122,123.9758182454502,127.3027801513672,127.3027801513672,96906500
AAPL,2021-06-15,126.77596672295412,127.41989931286103,126.23935623136502,126.48326873779295,126.48326873779295,62746300
AAPL,2021-06-16,127.19546385620482,127.70280593735949,125.331983991057,126.98081970214844,126.98081970214844,91815000
AAPL,2021-06-17,126.63936820067508,129.32240559947226,126.49301177385304,128.58090209960938,128.58090209960938,96721700
AAPL,2021-06-18,127.52719186886974,128.3076997988403,127.06863527203306,127.28327941894533,127.28327941894533,108953300
AAPL,2021-06-21,127.12720634134745,129.18582857227696,126.06375134431808,129.07850646972656,129.07850646972656,79663300
AAPL,2021-06-22,128.91267675700027,130.81519183288202,128.41508558444835,130.71762084960938,130.71762084960938,74783600
AAPL,2021-06-23,130.51269961588608,131.04931007255976,129.98584029942936,130.44439697265625,130.44439697265625,60214200
AAPL,2021-06-24,131.17613794325877,131.36151382298493,129.69314579268672,130.16146850585938,130.16146850585938,68711000
AAPL,2021-06-25,130.2102425761428,130.6297648884673,129.57606120699057,129.86875915527344,129.86875915527344,70783700
AAPL,2021-06-28,130.16148725640332,131.95667992046137,130.10295063063353,131.4981231689453,131.4981231689453,62111300
AAPL,2021-06-29,131.51760238370522,133.16645300747723,131.0785629298999,133.01034545898438,133.01034545898438,64556100
AAPL,2021-06-30,132.85424351014055,134.06405473109936,132.5615455661884,133.62501525878906,133.62501525878906,63261400
AAPL,2021-07-01,133.27379128495963,133.98601159157678,132.4542339993765,133.92747497558594,133.92747497558594,52485800
AAPL,2021-07-02,134.54212006442484,136.5909908825578,134.39577852908815,136.55197143554688,136.55197143554688,78852600
AAPL,2021-07-06,136.65932898286508,139.66431846121773,136.65932898286508,138.5618438720703,138.5618438720703,108181800
AAPL,2021-07-07,140.04478004189397,141.36191336128311,139.1862182535438,141.04971313476562,141.04971313476562,104911600
AAPL,2021-07-08,138.13253828734636,140.55214628534262,137.24469315334258,139.7521209716797,139.7521209716797,105575500
AAPL,2021-07-09,139.27404907544525,142.10342835570765,139.17647811244083,141.5765838623047,141.5765838623047,99890800
AAPL,2021-07-12,142.64976728517905,142.7570893612842,140.49357462424308,140.9813995361328,140.9813995361328,76299700
AAPL,2021-07-13,140.52284633857775,143.8693330567253,140.13259235448814,142.09364318847656,142.09364318847656,100827100
AAPL,2021-07-14,144.4937679079545,145.9279745686904,144.0839818158266,145.5181884765625,145.5181884765625,127050800
AAPL,2021-07-15,145.6060054508676,146.34749406137323,143.50834910364574,144.864501953125,144.864501953125,106820300
AAPL,2021-07-16,144.84502714125577,146.11336042052585,142.3278479795718,142.82542419433594,142.82542419433594,93251400
AAPL,2021-07-19,140.24971726518362,140.56193247731903,138.22036304802546,138.9813690185547,138.9813690185547,121434600
AAPL,2021-07-20,139.96676145319103,143.518127007473,139.47893643261804,142.59124755859375,142.59124755859375,96350000
AAPL,2021-07-21,141.98632105555998,142.57171691870616,141.108242148076,141.85948181152344,141.85948181152344,74993500
AAPL,2021-07-22,142.38635852395822,144.59132208932277,142.25951926436974,143.2254180908203,143.2254180908203,77338200
AAPL,2021-07-23,143.95716474814094,145.0986734955369,143.34250046599004,144.94256591796875,144.94256591796875,71447400
AAPL,2021-07-26,144.6596219111436,146.18163344756866,144.10349429509156,145.36209106445312,145.36209106445312,72434100
AAPL,2021-07-27,145.48893575716545,145.57675557902394,142.00587269876928,143.1961669921875,143.1961669921875,104818600
AAPL,2021-07-28,141.28386358886817,143.3912710047507,139.06913408549428,141.44972229003906,141.44972229003906,118931200
AAPL,2021-07-29,141.16677881083731,142.98148812260095,141.0594567321274,142.09364318847656,142.09364318847656,56699500
AAPL,2021-07-30,140.86436116386733,142.7668758133756,140.60093147786202,142.30831909179688,142.30831909179688,70440600
AAPL,2021-08-02,142.79610475580563,143.37173456258094,141.7131328866216,141.9765625,141.9765625,62880000
AAPL,2021-08-03,142.25954411950144,144.43523975697417,141.64487976916462,143.7718048095703,143.7718048095703,64786600
AAPL,2021-08-04,143.6839649919127,144.191292221281,142.7180662311683,143.3717498779297,143.3717498779297,56368300
AAPL,2021-08-05,143.40101116673,144.24007063545545,142.6107371680816,143.47906494140625,143.47906494140625,46397700
AAPL,2021-08-06,143.000320280882,143.74291989384258,142.29679858037488,142.7951202392578,142.7951202392578,54126800
AAPL,2021-08-09,142.853744492803,143.34230040071924,142.18931561461758,142.7462615966797,142.7462615966797,48908700
AAPL,2021-08-10,143.08824157374232,144.32917762337323,141.97433481779836,142.26747131347656,142.26747131347656,69023100
AAPL,2021-08-11,142.7071990606952,143.3618622586966,142.19909668704307,142.52154541015625,142.52154541015625,48493500
AAPL,2021-08-12,142.84394884807298,145.63848865290169,142.5019538202862,145.48214721679688,145.48214721679688,72282600
AAPL,2021-08-13,145.56034862237908,146.01959236929383,144.87637333214747,145.6873779296875,145.6873779296875,59375000
AAPL,2021-08-16,145.1401375440863,147.72949199860398,143.11752446564824,147.6610870361328,147.6610870361328,103296000
AAPL,2021-08-17,146.79148879708086,148.20829780218608,145.67758203815535,146.75241088867188,146.75241088867188,92229700
AAPL,2021-08-18,146.37132185900873,147.27026274921596,142.80485554411644,143.0100555419922,143.0100555419922,86326000
AAPL,2021-08-19,141.71054055666755,144.61256415166383,141.19267243186096,143.34231567382812,143.34231567382812,86960300
AAPL,2021-08-20,144.06535347049768,145.10108950161558,143.42045616108942,144.79818725585938,144.79818725585938,60549600
AAPL,2021-08-23,144.91546637401214,146.75244155345382,144.5050811570284,146.28343200683594,146.28343200683594,60131800
AAPL,2021-08-24,146.0293121440176,147.40704295099573,145.7361757091974,146.19541931152344,146.19541931152344,48606400
AAPL,2021-08-25,146.38108802855805,146.87942449217206,144.4170990582826,144.9642791748047,144.9642791748047,58991300
AAPL,2021-08-26,144.95454377317253,145.70690913613237,144.13375851701343,144.16307067871094,144.16307067871094,48597200
AAPL,2021-08-27,144.1044769351318,145.34541337865105,143.46936008418646,145.1988525390625,145.1988525390625,55802400
AAPL,2021-08-30,145.5896753840009,149.97691325126357,145.20860233340446,149.61537170410156,149.61537170410156,90956700
AAPL,2021-08-31,149.16590885521063,149.30270392723426,147.8272553901817,148.3549041748047,148.3549041748047,86453100
AAPL,2021-09-01,149.3319699829077,151.43275399237308,148.85317992388826,149.019287109375,149.019287109375,80313700
AAPL,2021-09-02,150.34817499884036,151.17872592141703,148.91181958328025,150.13320922851562,150.13320922851562,71115500
AAPL,2021-09-03,150.24070759279422,151.0908050119508,149.58604446464392,150.7683563232422,150.7683563232422,57808700
AAPL,2021-09-07,151.42301943650597,153.660598936694,150.85629279363835,153.10365295410156,153.10365295410156,82278300
AAPL,2021-09-08,153.38697789342345,153.4456022050819,150.45564303417842,151.55978393554688,151.55978393554688,74420200
AAPL,2021-09-09,151.93110647020356,152.53691096459315,150.4263460744376,150.54360961914062,150.54360961914062,57305700
AAPL,2021-09-10,151.45229981917254,151.92130921813492,145.296493683324,145.56031799316406,145.56031799316406,140893200
AAPL,2021-09-13,147.18234237769772,147.9542540722246,145.34536758274157,146.12705993652344,146.12705993652344,102404300
AAPL,2021-09-14,146.9087364700221,147.61225802171091,143.5474701474066,144.72976684570312,144.72976684570312,109296300
AAPL,2021-09-15,145.15971382126716,146.0195769004921,143.01983678244974,145.61895751953125,145.61895751953125,83281300
AAPL,2021-09-16,145.04244981377065,145.56031777444971,143.85037245648,145.38442993164062,145.38442993164062,68034100
AAPL,2021-09-17,145.41377207009813,145.41377207009813,142.42379770872697,142.71693420410156,142.71693420410156,129868800
AAPL,2021-09-20,140.50868223734292,141.52487196661303,138.0365905336095,139.66836547851562,139.66836547851562,123478900
AAPL,2021-09-21,140.63566578658538,141.29034368063373,139.51199340756355,140.14710998535156,140.14710998535156,75834000
AAPL,2021-09-22,141.14382926097258,143.07850689897464,140.41099524101992,142.5117950439453,142.5117950439453,76404300
AAPL,2021-09-23,143.29341147385273,143.71357721861844,142.30653411634987,143.46929931640625,143.46929931640625,64838200
AAPL,2021-09-24,142.32611071447462,144.09468071612673,142.22839356904527,143.55726623535156,143.55726623535156,53477900
AAPL,2021-09-27,142.14041120568638,142.6192012084837,140.52818319327758,142.04269409179688,142.04269409179688,74150700
AAPL,2021-09-28,139.9712831876772,141.43695107445913,138.4469909709511,138.66195678710938,138.66195678710938,108972300
AAPL,2021-09-29,139.2091217179658,141.14379894035906,138.77919013309102,139.56088256835938,139.56088256835938,74602000
AAPL,2021-09-30,140.37187163149707,141.075393254431,138.04634099404652,138.2613067626953,138.2613067626953,89056700
AAPL,2021-10-01,138.65216064526572,139.64881887167329,135.9260252404235,139.38499450683594,139.38499450683594,94639600
AAPL,2021-10-04,138.5153346198599,138.95504676613083,135.10522468851968,135.95530700683594,135.95530700683594,98322000
AAPL,2021-10-05,136.29733265175278,138.98439014714222,136.1703033445533,137.8802490234375,137.8802490234375,80861100
AAPL,2021-10-06,136.27775625309343,138.8964081885175,135.20292752763442,138.74984741210938,138.74984741210938,83221100
AAPL,2021-10-07,139.7855986818326,140.9190518423827,139.45338427911526,140.0103302001953,140.0103302001953,61732700
AAPL,2021-10-08,140.73341358342566,140.87997439192273,139.2970580219821,139.6292724609375,139.6292724609375,58773200
AAPL,2021-10-11,139.01367183693614,141.49552874663496,138.5641939396708,139.5413055419922,139.5413055419922,64452200
AAPL,2021-10-12,139.9517211619384,139.97126757292082,137.8118439004276,138.27108764648438,138.27108764648438,73035900
AAPL,2021-10-13,138.00726310614547,138.16358964828814,136.0139468710265,137.684814453125,137.684814453125,78762700
AAPL,2021-10-14,138.85736070158842,140.58685278975153,138.27108764845218,140.46958923339844,140.46958923339844,69907100
AAPL,2021-10-15,140.47940022833114,141.58352667981416,140.2253415593247,141.52490234375,141.52490234375,67940300
AAPL,2021-10-18,140.1666871499396,143.4790956127908,139.88333128324254,143.19573974609375,143.19573974609375,85589200
AAPL,2021-10-19,143.64518755891186,145.75575243725564,143.1957245202807,145.35513305664062,145.35513305664062,76378900
AAPL,2021-10-20,145.29653919398467,146.32250968957678,144.72981249251907,145.84371948242188,145.84371948242188,58418800
AAPL,2021-10-21,145.40400691653662,146.21501151275598,144.48551942420278,146.0586700439453,146.0586700439453,61421000
AAPL,2021-10-22,146.26383951681254,146.7426146643611,145.23786934278849,145.28672790527344,145.28672790527344,58883400
AAPL,2021-10-25,145.2770082185162,145.95121789896433,144.24127186112185,145.23793029785156,145.23793029785156,50720600
AAPL,2021-10-26,145.912078981119,147.387512149544,145.5993961083312,145.90231323242188,145.90231323242188,60893400
AAPL,2021-10-27,145.94142163499626,146.30294823636,145.0913391249601,145.44309997558594,145.44309997558594,56094900
AAPL,2021-10-28,146.39089965518153,149.66421529809745,146.2931825096138,149.0779571533203,149.0779571533203,100077900
AAPL,2021-10-29,143.85037288076313,146.5081176612954,143.05891485963772,146.37132263183594,146.37132263183594,124953200
AAPL,2021-11-01,145.57984926191588,146.27359008476768,144.41708417933333,145.550537109375,145.550537109375,74588300
AAPL,2021-11-02,145.25743118168475,148.10082985163274,145.2476505224247,146.5863037109375,146.5863037109375,69122000
AAPL,2021-11-03,146.9478455977698,148.49168405814817,146.3908996149076,148.02267456054688,148.02267456054688,54511500
AAPL,2021-11-04,148.11062639576105,148.9411625807614,147.1921388068415,147.50482177734375,147.50482177734375,60394600
AAPL,2021-11-05,148.6301118041856,148.9334561453401,146.83938576662882,148.033203125,148.033203125,65463900
AAPL,2021-11-08,148.16041026715402,148.31697989696048,146.93723803048172,147.2112274169922,147.2112274169922,55020900
AAPL,2021-11-09,146.97642488067297,148.1800226058746,146.83943013903462,147.57333374023438,147.57333374023438,56787900
AAPL,2021-11-10,146.80026646441542,146.90790623545243,144.67684091878007,144.74533081054688,144.74533081054688,65187100
AAPL,2021-11-11,145.76298280044355,146.22288178403127,144.5104408038777,144.6963653564453,144.6963653564453,41000000
AAPL,2021-11-12,145.24435777936998,147.1720784304826,144.31474986015922,146.77088928222656,146.77088928222656,63804000
AAPL,2021-11-15,147.1427090779816,148.6203105600799,146.22288125155492,146.78065490722656,146.78065490722656,59222800
AAPL,2021-11-16,146.72198372154762,148.2387205417783,146.13485497458598,147.7592315673828,147.7592315673828,59256200
AAPL,2021-11-17,147.7592057993934,151.6733569463972,147.7494257967945,150.19577026367188,150.19577026367188,88807000
AAPL,2021-11-18,150.4110299216061,155.26456834184324,149.765191484069,154.4817352294922,154.4817352294922,137827700
AAPL,2021-11-19,154.26646446197273,157.56414670764048,153.17050700157068,157.10423278808594,157.10423278808594,117305600
AAPL,2021-11-22,158.21000213967926,162.14372871908944,157.54460352782965,157.56417846679688,157.56417846679688,117467900
AAPL,2021-11-23,157.6619859753906,158.3273993610191,155.64620074677185,157.94577026367188,157.94577026367188,96041900
AAPL,2021-11-24,157.29995411244806,158.66012108108276,156.2137765381209,158.46441650390625,158.46441650390625,69463600
AAPL,2021-11-26,156.1452930856568,157.00639624695634,153.00417999336176,153.44451904296875,153.44451904296875,76959800
AAPL,2021-11-29,155.94958045222978,157.73052659848017,155.3820266780831,156.80091857910156,156.80091857910156,88748200
AAPL,2021-11-30,156.55625589116394,161.96756831221649,156.48775108343634,161.75228881835938,161.75228881835938,174048100
AAPL,2021-12-01,163.88550209995378,166.6449857878265,160.99881865483053,161.23367309570312,161.23367309570312,152052500
AAPL,2021-12-02,155.33308223247562,160.6758897940943,154.41325439149716,160.24533081054688,160.24533081054688,136739200
AAPL,2021-12-03,160.49978216462458,161.41961013164072,156.29206642790317,158.36656188964844,158.36656188964844,118023100
AAPL,2021-12-06,160.7639885662799,164.27695105253582,160.75420856233345,161.7718963623047,161.7718963623047,107497000
AAPL,2021-12-07,165.45116789916565,167.89751232351225,164.72704457429052,167.50608825683594,167.50608825683594,120405400
AAPL,2021-12-08,168.43570437579535,172.1835056764081,167.03638765651502,171.3223876953125,171.3223876953125,116998900
AAPL,2021-12-09,171.15606234208923,172.95656843850207,170.18730447599066,170.81356811523438,170.81356811523438,108923700
AAPL,2021-12-10,171.4496265464153,175.77476213435622,170.94078267392138,175.59861755371094,175.59861755371094,115402700
AAPL,2021-12-13,177.232738467209,178.22107107247726,171.7627164613835,171.9682159423828,171.9682159423828,153237000
AAPL,2021-12-14,171.48875398461132,173.92531854630914,168.51400556372403,170.5885009765625,170.5885009765625,139380400
AAPL,2021-12-15,171.35175229088827,175.6475325738547,168.611843504033,175.4518280029297,175.4518280029297,131063300
AAPL,2021-12-16,175.43225135839342,177.2523322197485,167.08532532021002,168.5629119873047,168.5629119873047,150185800
AAPL,2021-12-17,166.28292736988075,169.74695967221308,166.0480878451819,167.4669647216797,167.4669647216797,195432700
AAPL,2021-12-20,164.66834446331637,166.91898445345717,163.8659512088188,166.10679626464844,166.10679626464844,107499100
AAPL,2021-12-21,167.87798083646743,169.48278259693134,165.49034567134433,169.2772979736328,169.2772979736328,91185900
AAPL,2021-12-22,169.32620242994054,172.08568665070675,168.45530424072862,171.8704071044922,171.8704071044922,92135300
AAPL,2021-12-23,172.07589419886108,173.05443209039555,171.50834043001467,172.4966583251953,172.4966583251953,68356600
AAPL,2021-12-27,173.2892490658333,176.54778161213417,173.26968906108772,176.459716796875,176.459716796875,74919600
AAPL,2021-12-28,176.29338521436063,177.43827272382592,174.69836371754772,175.44204711914062,175.44204711914062,79144300
AAPL,2021-12-29,175.48117571727812,176.7532777728696,174.316713410959,175.5301055908203,175.5301055908203,62348900
AAPL,2021-12-30,175.61818975957434,176.69458737092964,174.26780274374727,174.3754425048828,174.3754425048828,59773000
AAPL,2021-12-31,174.2677857929612,175.38331824017646,173.45559766181222,173.7589569091797,173.7589569091797,64062300
AAPL,2022-01-03,174.01337226981713,178.95499096160628,173.895952516217,178.10365295410156,178.10365295410156,104487900
AAPL,2022-01-04,178.7103390737201,179.01368336177322,175.2756623032222,175.8432159423828,175.8432159423828,99310400
AAPL,2022-01-05,175.7551459173302,176.30312460609773,170.89181265756935,171.16580200195312,171.16580200195312,94537600
AAPL,2022-01-06,168.99349099432447,171.53769548653034,167.95624321761545,168.3085174560547,168.3085174560547,96904000
AAPL,2022-01-07,169.1793866130696,170.40255876885018,167.3593058480161,168.47483825683594,168.47483825683594,86709100
AAPL,2022-01-10,165.45119229098708,168.79779016511287,164.56071920573362,168.49444580078125,168.49444580078125,106765600
AAPL,2022-01-11,168.62162893365016,171.4202325096092,167.15382233749222,171.3223876953125,171.3223876953125,76138300
AAPL,2022-01-12,172.3400901249927,173.3773379097134,171.06800280036754,171.76275634765625,171.76275634765625,74805200
AAPL,2022-01-13,172.00739332853072,172.8293615927784,168.1030216763988,168.49444580078125,168.49444580078125,84505800
AAPL,2022-01-14,167.66266389110206,170.05029852382498,167.4180294399018,169.3555450439453,169.3555450439453,80440800
AAPL,2022-01-18,167.82902257608225,168.83691537487223,165.77410203397278,166.15573120117188,166.15573120117188,90956700
AAPL,2022-01-19,166.35143003303915,167.40825267441707,162.37856885772902,162.66233825683594,162.66233825683594,94815000
AAPL,2022-01-20,163.39625309442948,166.0383024176851,160.65634400941124,160.97926330566406,160.97926330566406,91420500
AAPL,2022-01-21,160.89120276470334,162.76021377251277,158.81670715554318,158.92434692382812,158.92434692382812,122848900
AAPL,2022-01-24,156.58560899416543,158.8166737850042,151.37978119467465,158.15126037597656,158.15126037597656,162294600
AAPL,2022-01-25,155.56793581393717,159.26680751652682,153.65001008067688,156.35076904296875,156.35076904296875,115798400
AAPL,2022-01-26,159.99093736491258,160.8618354481178,154.43284958250229,156.26271057128906,156.26271057128906,108275300
AAPL,2022-01-27,158.9634528706825,160.3236197319786,154.88295228679408,155.8027801513672,155.8027801513672,121954600
AAPL,2022-01-28,162.15347733104576,166.69389133962514,159.3059292425837,166.67431640625,166.67431640625,179935700
AAPL,2022-01-31,166.5079694467073,171.2440880703996,165.87191101795182,171.02880859375,171.02880859375,115541600
AAPL,2022-02-01,170.2753591337895,171.08754730875657,168.61184784118433,170.86248779296875,170.86248779296875,86213900
AAPL,2022-02-02,170.9994831805343,172.105235689561,169.6099612749151,172.0660858154297,172.0660858154297,84914300
AAPL,2022-02-03,170.73523917530864,172.45747493667412,168.42588980272237,169.18914794921875,169.18914794921875,89418100
AAPL,2022-02-04,168.20942139418403,170.5805134014752,167.22963674500917,168.9050750732422,168.9050750732422,82465400
AAPL,2022-02-07,169.36555780513737,170.43351937589156,167.49416572772904,168.1898193359375,168.1898193359375,77251200
AAPL,2022-02-08,168.2583925780297,171.80522273077705,167.96445422996524,171.2957305908203,171.2957305908203,74829200
AAPL,2022-02-09,172.49108438879807,173.07894618735656,171.36432311182244,172.7164306640625,172.7164306640625,71285000
