Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2021-07-26 00:00:00-04:00,144.65963709619385,146.18164879238583,144.1035094217646,145.3621063232422,72434100,0.0,0.0,AAPL
2021-07-27 00:00:00-04:00,145.48893575716545,145.57675557902394,142.00587269876928,143.1961669921875,104818600,0.0,0.0,AAPL
2021-07-28 00:00:00-04:00,141.2838940706625,143.39130194121526,139.06916408946387,141.4497528076172,118931200,0.0,0.0,AAPL
2021-07-29 00:00:00-04:00,141.16679397009463,142.98150347673163,141.05947187985987,142.09365844726562,56699500,0.0,0.0,AAPL
2021-07-30 00:00:00-04:00,140.86436116386733,142.7668758133756,140.60093147786202,142.30831909179688,70440600,0.0,0.0,AAPL
2021-08-02 00:00:00-04:00,142.79613544954273,143.37176538004852,141.71316334757606,141.97659301757812,62880000,0.0,0.0,AAPL
2021-08-03 00:00:00-04:00,142.25949882463198,144.43519376937195,141.64483467000184,143.77175903320312,64786600,0.0,0.0,AAPL
2021-08-04 00:00:00-04:00,143.68398028393023,144.19130756729243,142.71808142038705,143.37176513671875,56368300,0.0,0.0,AAPL
2021-08-05 00:00:00-04:00,143.40101116673,144.24007063545545,142.6107371680816,143.47906494140625,46397700,0.0,0.0,AAPL
2021-08-06 00:00:00-04:00,143.0003050001657,143.74290453377364,142.29678337483543,142.79510498046875,54126800,0.22,0.0,AAPL
2021-08-09 00:00:00-04:00,142.85375976308137,143.34231572322156,142.18933081387217,142.74627685546875,48908700,0.0,0.0,AAPL
2021-08-10 00:00:00-04:00,143.0882262269222,144.3291621434574,141.97431959044943,142.2674560546875,69023100,0.0,0.0,AAPL
2021-08-11 00:00:00-04:00,142.7071837820295,143.36184690994065,142.19908146277635,142.5215301513672,48493500,0.0,0.0,AAPL
2021-08-12 00:00:00-04:00,142.84396383015653,145.6385039280885,142.50196876649986,145.48216247558594,72282600,0.0,0.0,AAPL
2021-08-13 00:00:00-04:00,145.56031813141018,146.01956178212575,144.87634298445295,145.68734741210938,59375000,0.0,0.0,AAPL
2021-08-16 00:00:00-04:00,145.1401525423691,147.72950726446174,143.11753925492116,147.66110229492188,103296000,0.0,0.0,AAPL
2021-08-17 00:00:00-04:00,146.79145827137637,148.20826698185215,145.67755174409092,146.75238037109375,92229700,0.0,0.0,AAPL
2021-08-18 00:00:00-04:00,146.37136871129022,147.2703098892412,142.80490125480077,143.01010131835938,86326000,0.0,0.0,AAPL
2021-08-19 00:00:00-04:00,141.71048021632114,144.6125025756358,141.1926123120228,143.34225463867188,86960300,0.0,0.0,AAPL
2021-08-20 00:00:00-04:00,144.0653079258079,145.10104362948914,143.42041082027689,144.7981414794922,60549600,0.0,0.0,AAPL
2021-08-23 00:00:00-04:00,144.91543614181833,146.75241093803115,144.50505101044897,146.2834014892578,60131800,0.0,0.0,AAPL
2021-08-24 00:00:00-04:00,146.02934262692168,147.40707372149436,145.73620613091066,146.19544982910156,48606400,0.0,0.0,AAPL
2021-08-25 00:00:00-04:00,146.3811188443998,146.8794554129226,144.41712946066949,144.9643096923828,58991300,0.0,0.0,AAPL
2021-08-26 00:00:00-04:00,144.95452843061085,145.70689371393732,144.13374326132688,144.16305541992188,48597200,0.0,0.0,AAPL
2021-08-27 00:00:00-04:00,144.10443150378484,145.34536755607812,143.4693148530707,145.1988067626953,55802400,0.0,0.0,AAPL
2021-08-30 00:00:00-04:00,145.58966053577964,149.97689795560206,145.20858752404757,149.6153564453125,90956700,0.0,0.0,AAPL
2021-08-31 00:00:00-04:00,149.16587817080352,149.3026732146875,147.8272249811444,148.35487365722656,86453100,0.0,0.0,AAPL
2021-09-01 00:00:00-04:00,149.33198527371385,151.43276949828842,148.8531951656688,149.01930236816406,80313700,0.0,0.0,AAPL
2021-09-02 00:00:00-04:00,150.34815971820325,151.1787105563669,148.91180444862712,150.13319396972656,71115500,0.0,0.0,AAPL
2021-09-03 00:00:00-04:00,150.24069238740682,151.09078972052774,149.5860293255129,150.76834106445312,57808700,0.0,0.0,AAPL
2021-09-07 00:00:00-04:00,151.42301943650597,153.660598936694,150.85629279363835,153.10365295410156,82278300,0.0,0.0,AAPL
2021-09-08 00:00:00-04:00,153.38699333617137,153.44561765373206,150.4556581818044,151.55979919433594,74420200,0.0,0.0,AAPL
2021-09-09 00:00:00-04:00,151.9310756713578,152.53688004294122,150.42631558063064,150.5435791015625,57305700,0.0,0.0,AAPL
2021-09-10 00:00:00-04:00,151.45231569560596,151.9213251437336,145.2965089144569,145.56033325195312,140893200,0.0,0.0,AAPL
2021-09-13 00:00:00-04:00,147.18235774668085,147.9542695218118,145.34538275990522,146.1270751953125,102404300,0.0,0.0,AAPL
2021-09-14 00:00:00-04:00,146.90876744705565,147.61228914708835,143.54750041568678,144.72979736328125,109296300,0.0,0.0,AAPL
2021-09-15 00:00:00-04:00,145.15971382126716,146.0195769004921,143.01983678244974,145.61895751953125,83281300,0.0,0.0,AAPL
2021-09-16 00:00:00-04:00,145.04246503666727,145.56033305169905,143.8503875542624,145.3844451904297,68034100,0.0,0.0,AAPL
2021-09-17 00:00:00-04:00,145.4137565229727,145.4137565229727,142.423782481279,142.7169189453125,129868800,0.0,0.0,AAPL
2021-09-20 00:00:00-04:00,140.50868223734292,141.52487196661303,138.0365905336095,139.66836547851562,123478900,0.0,0.0,AAPL
2021-09-21 00:00:00-04:00,140.6356810985669,141.29035906389458,139.51200859720305,140.14712524414062,75834000,0.0,0.0,AAPL
2021-09-22 00:00:00-04:00,141.14379903633161,143.07847626004042,140.41096517330857,142.5117645263672,76404300,0.0,0.0,AAPL
2021-09-23 00:00:00-04:00,143.29344195401745,143.71360778815728,142.30656438659437,143.46932983398438,64838200,0.0,0.0,AAPL
2021-09-24 00:00:00-04:00,142.326080458617,144.09465008430436,142.22836333396052,143.55723571777344,53477900,0.0,0.0,AAPL
2021-09-27 00:00:00-04:00,142.14047228283127,142.61926249136263,140.52824357765476,142.04275512695312,74150700,0.0,0.0,AAPL
2021-09-28 00:00:00-04:00,139.97125238193445,141.43691994614318,138.44696050068399,138.66192626953125,108972300,0.0,0.0,AAPL
2021-09-29 00:00:00-04:00,139.2090912773067,141.1437680766469,138.77915978644447,139.56085205078125,74602000,0.0,0.0,AAPL
2021-09-30 00:00:00-04:00,140.3719181066425,141.07543996250251,138.0463866992416,138.2613525390625,89056700,0.0,0.0,AAPL
2021-10-01 00:00:00-04:00,138.65213028813756,139.64878829633227,135.9259954801677,139.3849639892578,94639600,0.0,0.0,AAPL
2021-10-04 00:00:00-04:00,138.5153968043033,138.95510914797657,135.10528534204386,135.9553680419922,98322000,0.0,0.0,AAPL
2021-10-05 00:00:00-04:00,136.29733265175278,138.98439014714222,136.1703033445533,137.8802490234375,80861100,0.0,0.0,AAPL
2021-10-06 00:00:00-04:00,136.27778622694314,138.8964387383312,135.20295726507902,138.7498779296875,83221100,0.0,0.0,AAPL
2021-10-07 00:00:00-04:00,139.78562915042673,140.9190825580318,139.45341467529775,140.01036071777344,61732700,0.0,0.0,AAPL
2021-10-08 00:00:00-04:00,140.73336744507444,140.87992820552267,139.29701235452882,139.6292266845703,58773200,0.0,0.0,AAPL
2021-10-11 00:00:00-04:00,139.01373264130623,141.4955906365655,138.5642545474399,139.54136657714844,64452200,0.0,0.0,AAPL
2021-10-12 00:00:00-04:00,139.9517211619384,139.97126757292082,137.8118439004276,138.27108764648438,73035900,0.0,0.0,AAPL
2021-10-13 00:00:00-04:00,138.00726310614547,138.16358964828814,136.0139468710265,137.684814453125,78762700,0.0,0.0,AAPL
2021-10-14 00:00:00-04:00,138.85736070158842,140.58685278975153,138.27108764845218,140.46958923339844,69907100,0.0,0.0,AAPL
2021-10-15 00:00:00-04:00,140.4793699361988,141.58349614959462,140.22531132197605,141.52487182617188,67940300,0.0,0.0,AAPL
2021-10-18 00:00:00-04:00,140.1666871499396,143.47909561279081,139.88333128324254,143.19573974609375,85589200,0.0,0.0,AAPL
2021-10-19 00:00:00-04:00,143.6451724796259,145.75573713641117,143.19570948817753,145.35511779785156,76378900,0.0,0.0,AAPL
2021-10-20 00:00:00-04:00,145.29653919398467,146.32250968957678,144.72981249251907,145.84371948242188,58418800,0.0,0.0,AAPL
2021-10-21 00:00:00-04:00,145.40399172614036,146.21499623763387,144.4855043297612,146.05865478515625,61421000,0.0,0.0,AAPL
2021-10-22 00:00:00-04:00,146.26383951681254,146.7426146643611,145.23786934278849,145.28672790527344,58883400,0.0,0.0,AAPL
2021-10-25 00:00:00-04:00,145.27696242983234,145.95117189778182,144.24122639888336,145.23788452148438,50720600,0.0,0.0,AAPL
2021-10-26 00:00:00-04:00,145.91212476055014,147.3875583918874,145.59944178965912,145.90235900878906,60893400,0.0,0.0,AAPL
2021-10-27 00:00:00-04:00,145.94139101285785,146.30291753836434,145.09130868119013,145.4430694580078,56094900,0.0,0.0,AAPL
2021-10-28 00:00:00-04:00,146.3908846714247,149.66419997930225,146.29316753585874,149.07794189453125,100077900,0.0,0.0,AAPL
2021-10-29 00:00:00-04:00,143.85038787675046,146.50813293434493,143.05892977311782,146.371337890625,124953200,0.0,0.0,AAPL
2021-11-01 00:00:00-04:00,145.57989504750188,146.2736360885386,144.41712959922393,145.5505828857422,74588300,0.0,0.0,AAPL
2021-11-02 00:00:00-04:00,145.25746142260692,148.10086068451773,145.24768076131065,146.58633422851562,69122000,0.0,0.0,AAPL
2021-11-03 00:00:00-04:00,146.9478455977698,148.49168405814817,146.3908996149076,148.02267456054688,54511500,0.0,0.0,AAPL
2021-11-04 00:00:00-04:00,148.11061107430388,148.94114717338857,147.19212358039826,147.5048065185547,60394600,0.0,0.0,AAPL
2021-11-05 00:00:00-04:00,148.6300811635526,148.9334254421716,146.83935549516048,148.03317260742188,65463900,0.22,0.0,AAPL
2021-11-08 00:00:00-05:00,148.16041026715402,148.31697989696048,146.93723803048172,147.2112274169922,55020900,0.0,0.0,AAPL
2021-11-09 00:00:00-05:00,146.97636409239348,148.17996131979666,146.8393694074151,147.57327270507812,56787900,0.0,0.0,AAPL
2021-11-10 00:00:00-05:00,146.80022003816552,146.90785977516097,144.67679516407316,144.7452850341797,65187100,0.0,0.0,AAPL
2021-11-11 00:00:00-05:00,145.7630135429795,146.22291262356347,144.51047128224292,144.69639587402344,41000000,0.0,0.0,AAPL
2021-11-12 00:00:00-05:00,145.24437287945577,147.17209373098063,144.3147648635999,146.77090454101562,63804000,0.0,0.0,AAPL
2021-11-15 00:00:00-05:00,147.1427090779816,148.6203105600799,146.22288125155492,146.78065490722656,59222800,0.0,0.0,AAPL
2021-11-16 00:00:00-05:00,146.72196856987298,148.23870523347338,146.1348398835429,147.75921630859375,59256200,0.0,0.0,AAPL
2021-11-17 00:00:00-05:00,147.7592057993934,151.6733569463972,147.7494257967945,150.19577026367188,88807000,0.0,0.0,AAPL
2021-11-18 00:00:00-05:00,150.411059635024,155.2645990140686,149.7652210699027,154.4817657470703,137827700,0.0,0.0,AAPL
2021-11-19 00:00:00-05:00,154.2664794451428,157.5641620110988,153.1705218782956,157.104248046875,117305600,0.0,0.0,AAPL
2021-11-22 00:00:00-05:00,158.21000213967926,162.14372871908944,157.54460352782965,157.56417846679688,117467900,0.0,0.0,AAPL
2021-11-23 00:00:00-05:00,157.66197074401728,158.3273840653617,155.6461857101391,157.9457550048828,96041900,0.0,0.0,AAPL
2021-11-24 00:00:00-05:00,157.29998440577035,158.66015163635032,156.2138066222637,158.46444702148438,69463600,0.0,0.0,AAPL
2021-11-26 00:00:00-05:00,156.1453241403742,157.00642747293296,153.00421042336373,153.44454956054688,76959800,0.0,0.0,AAPL
2021-11-29 00:00:00-05:00,155.94953492440175,157.73048055072377,155.38198131594635,156.80087280273438,88748200,0.0,0.0,AAPL
2021-11-30 00:00:00-05:00,156.556241122539,161.9675530331192,156.4877363212738,161.7522735595703,174048100,0.0,0.0,AAPL
2021-12-01 00:00:00-05:00,163.88550209995378,166.6449857878265,160.99881865483053,161.23367309570312,152052500,0.0,0.0,AAPL
2021-12-02 00:00:00-05:00,155.3331118145511,160.6759203936693,154.41328379839803,160.245361328125,136739200,0.0,0.0,AAPL
2021-12-03 00:00:00-05:00,160.4997976289517,161.41962568459428,156.29208148681235,158.3665771484375,118023100,0.0,0.0,AAPL
2021-12-06 00:00:00-05:00,160.76392791139867,164.27688907224382,160.75414791114213,161.77183532714844,107497000,0.0,0.0,AAPL
2021-12-07 00:00:00-05:00,165.45115282756737,167.8974970290668,164.7270295686555,167.50607299804688,120405400,0.0,0.0,AAPL
2021-12-08 00:00:00-05:00,168.43568937410808,172.18349034092375,167.03637277945757,171.32237243652344,116998900,0.0,0.0,AAPL
2021-12-09 00:00:00-05:00,171.15603176332104,172.9565375380552,170.18727407030087,170.81353759765625,108923700,0.0,0.0,AAPL
2021-12-10 00:00:00-05:00,171.4495967498973,175.77473158616564,170.94075296583623,175.5985870361328,115402700,0.0,0.0,AAPL
2021-12-13 00:00:00-05:00,177.2327699190323,178.22110269969062,171.76274694249355,171.96824645996094,153237000,0.0,0.0,AAPL
2021-12-14 00:00:00-05:00,171.48873864529648,173.92530298904865,168.51399049049428,170.58848571777344,139380400,0.0,0.0,AAPL
2021-12-15 00:00:00-05:00,171.35176719309973,175.6475478496639,168.6118581679586,175.45184326171875,131063300,0.0,0.0,AAPL
2021-12-16 00:00:00-05:00,175.4322831196354,177.25236431050817,167.08535557027756,168.5629425048828,150185800,0.0,0.0,AAPL
2021-12-17 00:00:00-05:00,166.28292736988075,169.74695967221308,166.0480878451819,167.4669647216797,195432700,0.0,0.0,AAPL
2021-12-20 00:00:00-05:00,164.66837471661833,166.91901512025265,163.865981314703,166.10682678222656,107499100,0.0,0.0,AAPL
2021-12-21 00:00:00-05:00,167.8779505711604,169.48275204230814,165.49031583648394,169.2772674560547,91185900,0.0,0.0,AAPL
2021-12-22 00:00:00-05:00,169.32615733120278,172.08564081700152,168.4552593739479,171.870361328125,92135300,0.0,0.0,AAPL
2021-12-23 00:00:00-05:00,172.07587897729215,173.05441678226669,171.50832525865067,172.49664306640625,68356600,0.0,0.0,AAPL
2021-12-27 00:00:00-05:00,173.28929401973235,176.5478274113467,173.26973400991258,176.4597625732422,74919600,0.0,0.0,AAPL
2021-12-28 00:00:00-05:00,176.29336988152778,177.43825729141835,174.69834852343934,175.44203186035156,79144300,0.0,0.0,AAPL
2021-12-29 00:00:00-05:00,175.48120622634931,176.75330850310786,174.31674371757737,175.53013610839844,62348900,0.0,0.0,AAPL
2021-12-30 00:00:00-05:00,175.61818975957434,176.69458737092964,174.26780274374727,174.3754425048828,59773000,0.0,0.0,AAPL
2021-12-31 00:00:00-05:00,174.2677704894889,175.3833028387427,173.45558242966288,173.75894165039062,64062300,0.0,0.0,AAPL
2022-01-03 00:00:00-05:00,174.01340208653673,178.9550216250589,173.89598231281707,178.1036834716797,104487900,0.0,0.0,AAPL
2022-01-04 00:00:00-05:00,178.71035458130368,179.01369889567948,175.2756775127618,175.84323120117188,99310400,0.0,0.0,AAPL
2022-01-05 00:00:00-05:00,175.75519292106577,176.30317175638402,170.8918583606612,171.1658477783203,94537600,0.0,0.0,AAPL
2022-01-06 00:00:00-05:00,168.99347567343597,171.53767993498516,167.95622799076347,168.30850219726562,96904000,0.0,0.0,AAPL
2022-01-07 00:00:00-05:00,169.1793866130696,170.40255876885018,167.3593058480161,168.47483825683594,86709100,0.0,0.0,AAPL
2022-01-10 00:00:00-05:00,165.4511773077938,168.79777487885306,164.56070430318124,168.4944305419922,106765600,0.0,0.0,AAPL
2022-01-11 00:00:00-05:00,168.62161391540354,171.42021724210562,167.15380744997546,171.32237243652344,76138300,0.0,0.0,AAPL
2022-01-12 00:00:00-05:00,172.3400901249927,173.3773379097134,171.06800280036754,171.76275634765625,74805200,0.0,0.0,AAPL
2022-01-13 00:00:00-05:00,172.00737775161056,172.82934594142114,168.10300645305696,168.4944305419922,84505800,0.0,0.0,AAPL
2022-01-14 00:00:00-05:00,167.66266389110206,170.05029852382498,167.4180294399018,169.3555450439453,80440800,0.0,0.0,AAPL
2022-01-18 00:00:00-05:00,167.82902257608225,168.83691537487223,165.77410203397278,166.15573120117188,90956700,0.0,0.0,AAPL
2022-01-19 00:00:00-05:00,166.35141442818917,167.40823697043027,162.3785536255594,162.66232299804688,94815000,0.0,0.0,AAPL
2022-01-20 00:00:00-05:00,163.3962685823185,166.0383181560068,160.65635923759166,160.97927856445312,91420500,0.0,0.0,AAPL
2022-01-21 00:00:00-05:00,160.8911718694381,162.76018251834915,158.81667665863466,158.92431640625,122848900,0.0,0.0,AAPL
2022-01-24 00:00:00-05:00,156.58563920962845,158.8167044309835,151.3798104055977,158.1512908935547,162294600,0.0,0.0,AAPL
2022-01-25 00:00:00-05:00,155.56793581393717,159.26680751652682,153.65001008067688,156.35076904296875,115798400,0.0,0.0,AAPL
2022-01-26 00:00:00-05:00,159.99093736491258,160.8618354481178,154.43284958250229,156.26271057128906,108275300,0.0,0.0,AAPL
2022-01-27 00:00:00-05:00,158.96346843901696,160.32363543352318,154.88296745549835,155.80279541015625,121954600,0.0,0.0,AAPL
2022-01-28 00:00:00-05:00,162.15350702087153,166.69392186078738,159.30595841103175,166.67434692382812,179935700,0.0,0.0,AAPL
2022-01-31 00:00:00-05:00,166.5079991576081,171.24411862639118,165.87194061535732,171.02883911132812,115541600,0.0,0.0,AAPL
2022-02-01 00:00:00-05:00,170.27537434014533,171.08756258764447,168.61186289898112,170.8625030517578,86213900,0.0,0.0,AAPL
